human	g2	protein	term	label	family
http://www.ncbi.nlm.nih.gov/gene/116150	https://www.ensembl.org/id/ENSG00000153989	http://purl.uniprot.org/uniprot/Q96E22	http://purl.obolibrary.org/obo/GO_0032383	regulation of intracellular cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0006641	triglyceride metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0010898	positive regulation of triglyceride catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0010902	positive regulation of very-low-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0019433	triglyceride catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0034447	very-low-density lipoprotein particle clearance	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0042157	lipoprotein metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0045723	positive regulation of fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0050996	positive regulation of lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/116519	https://www.ensembl.org/id/ENSG00000110243	http://purl.uniprot.org/uniprot/Q6Q788	http://purl.obolibrary.org/obo/GO_0070328	triglyceride homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/12	https://www.ensembl.org/id/ENSG00000196136	http://purl.uniprot.org/uniprot/P01011	http://purl.obolibrary.org/obo/GO_0019216	regulation of lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/123	https://www.ensembl.org/id/ENSG00000147872	http://purl.uniprot.org/uniprot/Q99541	http://purl.obolibrary.org/obo/GO_0019915	lipid storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/123	https://www.ensembl.org/id/ENSG00000147872	http://purl.uniprot.org/uniprot/Q99541	http://purl.obolibrary.org/obo/GO_1905691	lipid droplet disassembly	GO BP
http://www.ncbi.nlm.nih.gov/gene/1234	https://www.ensembl.org/id/ENSG00000160791	http://purl.uniprot.org/uniprot/P51681	http://purl.obolibrary.org/obo/GO_0070723	response to cholesterol	GO BP
http://www.ncbi.nlm.nih.gov/gene/131	https://www.ensembl.org/id/ENSG00000196344	http://purl.uniprot.org/uniprot/P40394	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/131	https://www.ensembl.org/id/ENSG00000196344	http://purl.uniprot.org/uniprot/P40394	http://purl.obolibrary.org/obo/GO_0010430	fatty acid omega-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1312	https://www.ensembl.org/id/ENSG00000093010	http://purl.uniprot.org/uniprot/P21964	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0016042	lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0042321	negative regulation of circadian sleep/wake cycle, sleep	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0042323	negative regulation of circadian sleep/wake cycle, non-REM sleep	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0050995	negative regulation of lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0050996	positive regulation of lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0055089	fatty acid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/134	https://www.ensembl.org/id/ENSG00000163485	http://purl.uniprot.org/uniprot/P30542	http://purl.obolibrary.org/obo/GO_0070328	triglyceride homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0001676	long-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0006641	triglyceride metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0032000	positive regulation of fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0046320	regulation of fatty acid oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1374	https://www.ensembl.org/id/ENSG00000110090	http://purl.uniprot.org/uniprot/P50416	http://purl.obolibrary.org/obo/GO_0071398	cellular response to fatty acid	GO BP
http://www.ncbi.nlm.nih.gov/gene/1376	https://www.ensembl.org/id/ENSG00000157184	http://purl.uniprot.org/uniprot/P23786	http://purl.obolibrary.org/obo/GO_0001676	long-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1376	https://www.ensembl.org/id/ENSG00000157184	http://purl.uniprot.org/uniprot/P23786	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1376	https://www.ensembl.org/id/ENSG00000157184	http://purl.uniprot.org/uniprot/P23786	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1376	https://www.ensembl.org/id/ENSG00000157184	http://purl.uniprot.org/uniprot/P23786	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1376	https://www.ensembl.org/id/ENSG00000157184	http://purl.uniprot.org/uniprot/P23786	http://purl.obolibrary.org/obo/GO_0015909	long-chain fatty acid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/137964	https://www.ensembl.org/id/ENSG00000158669	http://purl.uniprot.org/uniprot/Q86UL3	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/137964	https://www.ensembl.org/id/ENSG00000158669	http://purl.uniprot.org/uniprot/Q86UL3	http://purl.obolibrary.org/obo/GO_0008610	lipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/137964	https://www.ensembl.org/id/ENSG00000158669	http://purl.uniprot.org/uniprot/Q86UL3	http://purl.obolibrary.org/obo/GO_0008654	phospholipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/137964	https://www.ensembl.org/id/ENSG00000158669	http://purl.uniprot.org/uniprot/Q86UL3	http://purl.obolibrary.org/obo/GO_0019432	triglyceride biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1384	https://www.ensembl.org/id/ENSG00000095321	http://purl.uniprot.org/uniprot/P43155	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1384	https://www.ensembl.org/id/ENSG00000095321	http://purl.uniprot.org/uniprot/P43155	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1384	https://www.ensembl.org/id/ENSG00000095321	http://purl.uniprot.org/uniprot/P43155	http://purl.obolibrary.org/obo/GO_0033540	fatty acid beta-oxidation using acyl-CoA oxidase	GO BP
http://www.ncbi.nlm.nih.gov/gene/1384	https://www.ensembl.org/id/ENSG00000095321	http://purl.uniprot.org/uniprot/P43155	http://purl.obolibrary.org/obo/GO_0046459	short-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1384	https://www.ensembl.org/id/ENSG00000095321	http://purl.uniprot.org/uniprot/P43155	http://purl.obolibrary.org/obo/GO_0051791	medium-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1386	https://www.ensembl.org/id/ENSG00000115966	http://purl.uniprot.org/uniprot/P15336	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1387	https://www.ensembl.org/id/ENSG00000005339	http://purl.uniprot.org/uniprot/Q92793	https://identifiers.org/reactome/R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian expression	Reactome
http://www.ncbi.nlm.nih.gov/gene/1387	https://www.ensembl.org/id/ENSG00000005339	http://purl.uniprot.org/uniprot/Q92793	https://identifiers.org/reactome/R-HSA-400206	Regulation of lipid metabolism by PPARalpha	Reactome
http://www.ncbi.nlm.nih.gov/gene/1407	https://www.ensembl.org/id/ENSG00000008405	http://purl.uniprot.org/uniprot/Q16526	http://purl.obolibrary.org/obo/GO_0007623	circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/1407	https://www.ensembl.org/id/ENSG00000008405	http://purl.uniprot.org/uniprot/Q16526	http://purl.obolibrary.org/obo/GO_0019915	lipid storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/1407	https://www.ensembl.org/id/ENSG00000008405	http://purl.uniprot.org/uniprot/Q16526	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/1407	https://www.ensembl.org/id/ENSG00000008405	http://purl.uniprot.org/uniprot/Q16526	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/1407	https://www.ensembl.org/id/ENSG00000008405	http://purl.uniprot.org/uniprot/Q16526	http://purl.obolibrary.org/obo/GO_0042754	negative regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/1407	https://www.ensembl.org/id/ENSG00000008405	http://purl.uniprot.org/uniprot/Q16526	http://purl.obolibrary.org/obo/GO_0043153	entrainment of circadian clock by photoperiod	GO BP
http://www.ncbi.nlm.nih.gov/gene/145482	https://www.ensembl.org/id/ENSG00000140043	http://purl.uniprot.org/uniprot/Q8N8N7	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1455	https://www.ensembl.org/id/ENSG00000133275	http://purl.uniprot.org/uniprot/P78368	http://purl.obolibrary.org/obo/GO_0030148	sphingolipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1455	https://www.ensembl.org/id/ENSG00000133275	http://purl.uniprot.org/uniprot/P78368	https://identifiers.org/reactome/R-HSA-1660661	Sphingolipid de novo biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/1555	https://www.ensembl.org/id/ENSG00000197408	http://purl.uniprot.org/uniprot/P20813	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1555	https://www.ensembl.org/id/ENSG00000197408	http://purl.uniprot.org/uniprot/P20813	https://identifiers.org/reactome/R-HSA-211935	Fatty acids	Reactome
http://www.ncbi.nlm.nih.gov/gene/1557	https://www.ensembl.org/id/ENSG00000165841	http://purl.uniprot.org/uniprot/P33261	http://purl.obolibrary.org/obo/GO_0001676	long-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1557	https://www.ensembl.org/id/ENSG00000165841	http://purl.uniprot.org/uniprot/P33261	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1557	https://www.ensembl.org/id/ENSG00000165841	http://purl.uniprot.org/uniprot/P33261	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1558	https://www.ensembl.org/id/ENSG00000138115	http://purl.uniprot.org/uniprot/P10632	http://purl.obolibrary.org/obo/GO_0002933	lipid hydroxylation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1558	https://www.ensembl.org/id/ENSG00000138115	http://purl.uniprot.org/uniprot/P10632	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1558	https://www.ensembl.org/id/ENSG00000138115	http://purl.uniprot.org/uniprot/P10632	http://purl.obolibrary.org/obo/GO_0042759	long-chain fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1559	https://www.ensembl.org/id/ENSG00000138109	http://purl.uniprot.org/uniprot/P11712	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1559	https://www.ensembl.org/id/ENSG00000138109	http://purl.uniprot.org/uniprot/P11712	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1559	https://www.ensembl.org/id/ENSG00000138109	http://purl.uniprot.org/uniprot/P11712	http://purl.obolibrary.org/obo/GO_0042759	long-chain fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1562	https://www.ensembl.org/id/ENSG00000108242	http://purl.uniprot.org/uniprot/P33260	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1565	https://www.ensembl.org/id/ENSG00000100197	http://purl.uniprot.org/uniprot/P10635	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1565	https://www.ensembl.org/id/ENSG00000100197	http://purl.uniprot.org/uniprot/P10635	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1565	https://www.ensembl.org/id/ENSG00000100197	http://purl.uniprot.org/uniprot/P10635	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1565	https://www.ensembl.org/id/ENSG00000100197	http://purl.uniprot.org/uniprot/P10635	http://purl.obolibrary.org/obo/GO_0042759	long-chain fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1565	https://www.ensembl.org/id/ENSG00000100197	http://purl.uniprot.org/uniprot/P10635	https://identifiers.org/reactome/R-HSA-211935	Fatty acids	Reactome
http://www.ncbi.nlm.nih.gov/gene/1573	https://www.ensembl.org/id/ENSG00000134716	http://purl.uniprot.org/uniprot/P51589	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1573	https://www.ensembl.org/id/ENSG00000134716	http://purl.uniprot.org/uniprot/P51589	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1573	https://www.ensembl.org/id/ENSG00000134716	http://purl.uniprot.org/uniprot/P51589	https://identifiers.org/reactome/R-HSA-211935	Fatty acids	Reactome
http://www.ncbi.nlm.nih.gov/gene/1576	https://www.ensembl.org/id/ENSG00000160868	http://purl.uniprot.org/uniprot/P08684	http://purl.obolibrary.org/obo/GO_0002933	lipid hydroxylation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1576	https://www.ensembl.org/id/ENSG00000160868	http://purl.uniprot.org/uniprot/P08684	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1576	https://www.ensembl.org/id/ENSG00000160868	http://purl.uniprot.org/uniprot/P08684	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1576	https://www.ensembl.org/id/ENSG00000160868	http://purl.uniprot.org/uniprot/P08684	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1576	https://www.ensembl.org/id/ENSG00000160868	http://purl.uniprot.org/uniprot/P08684	http://purl.obolibrary.org/obo/GO_0042759	long-chain fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1577	https://www.ensembl.org/id/ENSG00000106258	http://purl.uniprot.org/uniprot/P20815	http://purl.obolibrary.org/obo/GO_0002933	lipid hydroxylation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1577	https://www.ensembl.org/id/ENSG00000106258	http://purl.uniprot.org/uniprot/P20815	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1592	https://www.ensembl.org/id/ENSG00000095596	http://purl.uniprot.org/uniprot/O43174	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1605	https://www.ensembl.org/id/ENSG00000173402	http://purl.uniprot.org/uniprot/Q14118	http://purl.obolibrary.org/obo/GO_0071397	cellular response to cholesterol	GO BP
http://www.ncbi.nlm.nih.gov/gene/1606	https://www.ensembl.org/id/ENSG00000065357	http://purl.uniprot.org/uniprot/P23743	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1606	https://www.ensembl.org/id/ENSG00000065357	http://purl.uniprot.org/uniprot/P23743	http://purl.obolibrary.org/obo/GO_0046486	glycerolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1606	https://www.ensembl.org/id/ENSG00000065357	http://purl.uniprot.org/uniprot/P23743	http://purl.obolibrary.org/obo/GO_0046834	lipid phosphorylation	GO BP
http://www.ncbi.nlm.nih.gov/gene/1642	https://www.ensembl.org/id/ENSG00000167986	http://purl.uniprot.org/uniprot/Q16531	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/1645	https://www.ensembl.org/id/ENSG00000187134	http://purl.uniprot.org/uniprot/Q04828	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/1645	https://www.ensembl.org/id/ENSG00000187134	http://purl.uniprot.org/uniprot/Q04828	http://purl.obolibrary.org/obo/GO_0030299	intestinal cholesterol absorption	GO BP
http://www.ncbi.nlm.nih.gov/gene/1645	https://www.ensembl.org/id/ENSG00000187134	http://purl.uniprot.org/uniprot/Q04828	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/1645	https://www.ensembl.org/id/ENSG00000187134	http://purl.uniprot.org/uniprot/Q04828	https://identifiers.org/reactome/R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Reactome
